year,parent_region,deforestation_hectares
2002,Cerrado,0.0
2003,Cerrado,0.05175042
2004,Cerrado,0.039390556
2005,Cerrado,0.039277885
2006,Cerrado,0.017186125
2007,Cerrado,0.0
2008,Cerrado,0.016073157
2002,Cerrado,0.012565218
2003,Cerrado,0.030211252
2004,Cerrado,0.007389838
2005,Cerrado,0.026958641
2006,Cerrado,0.017783328
2007,Cerrado,0.009818117
2008,Cerrado,0.029754676
2002,Cerrado,0.024629671
2003,Cerrado,0.056606764
2004,Cerrado,0.031901338
2005,Cerrado,0.048206268
2006,Cerrado,0.009013065
2007,Cerrado,0.0
2008,Cerrado,0.010508342
2002,Cerrado,0.044765493
2003,Cerrado,0.046311188
2004,Cerrado,0.003451698
2005,Cerrado,0.010875462
2006,Cerrado,0.004117168
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.021998663
2003,Cerrado,0.009483628
2004,Cerrado,0.0
2005,Cerrado,0.00237288
2006,Cerrado,0.004549184
2007,Cerrado,0.0
2008,Cerrado,0.002363087
2002,Cerrado,0.0
2003,Cerrado,0.005317178
2004,Cerrado,0.005310161
2005,Cerrado,0.0
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.004970144
2002,Cerrado,0.0
2003,Cerrado,0.018545332
2004,Cerrado,0.0
2005,Cerrado,0.002260723
2006,Cerrado,0.0
2007,Cerrado,0.000400532
2008,Cerrado,0.002922528
2002,Cerrado,0.002156721
2003,Cerrado,0.001549018
2004,Cerrado,0.000172418
2005,Cerrado,0.0
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.000691026
2003,Cerrado,0.0
2004,Cerrado,0.0
2005,Cerrado,0.000923778
2006,Cerrado,0.000495464
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.005130577
2003,Cerrado,0.037822202
2004,Cerrado,0.006662753
2005,Cerrado,0.0
2006,Cerrado,0.014884813
2007,Cerrado,0.007235923
2008,Cerrado,0.009078577
2002,Cerrado,0.000319906
2003,Cerrado,0.002216288
2004,Cerrado,0.00152967
2005,Cerrado,0.0
2006,Cerrado,0.005692639
2007,Cerrado,0.00573955
2008,Cerrado,0.006063608
2002,Cerrado,0.0
2003,Cerrado,0.001219393
2004,Cerrado,0.003366713
2005,Cerrado,0.001108079
2006,Cerrado,0.011069106
2007,Cerrado,0.0
2008,Cerrado,0.010794102
2002,Caatinga,0.033567267
2003,Caatinga,0.003162912
2004,Caatinga,0.002113109
2005,Caatinga,0.0
2006,Caatinga,0.040630955
2007,Caatinga,0.002676987
2008,Caatinga,0.0
2002,Atlantic Forest,0.017779719
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.009104697
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.000907531
2002,Caatinga,0.001374201
2003,Caatinga,0.0
2004,Caatinga,0.008654983
2005,Caatinga,0.001641964
2006,Caatinga,0.03134221
2007,Caatinga,0.0
2008,Caatinga,0.0
2002,Atlantic Forest,0.0
2003,Atlantic Forest,0.028441247
2004,Atlantic Forest,0.062425329
2005,Atlantic Forest,0.0
2006,Atlantic Forest,0.001247935
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.0
2002,Atlantic Forest,0.019317508
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.0
2006,Atlantic Forest,0.002120751
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.0
2002,Atlantic Forest,0.018077625
2003,Atlantic Forest,0.033048314
2004,Atlantic Forest,0.016714759
2005,Atlantic Forest,0.019688845
2006,Atlantic Forest,0.038570696
2007,Atlantic Forest,0.007301521
2008,Atlantic Forest,0.000834132
2002,Amazon,0.003761423
2003,Amazon,0.007880264
2004,Amazon,0.013473333
2005,Amazon,0.0
2006,Amazon,0.004572735
2007,Amazon,0.001806184
2008,Amazon,0.005542682
2002,Amazon,0.0
2003,Amazon,0.019653226
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.003408314
2002,Amazon,0.002459687
2003,Amazon,0.011042614
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.0
2007,Amazon,0.000889626
2008,Amazon,0.0
2002,Other,0.0
2003,Other,0.003451839
2004,Other,0.0
2005,Other,0.0
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.001739087
2003,Other,0.008705694
2004,Other,0.0
2005,Other,0.014631481
2006,Other,0.0
2007,Other,0.0
2008,Other,0.003582899
2002,Amazon,0.033888365
2003,Amazon,0.059641909
2004,Amazon,0.003575182
2005,Amazon,0.0
2006,Amazon,0.041678163
2007,Amazon,0.070916826
2008,Amazon,0.0
2002,Amazon,0.00013844
2003,Amazon,0.0
2004,Amazon,0.000210959
2005,Amazon,0.0
2006,Amazon,0.000492345
2007,Amazon,0.00024319
2008,Amazon,0.0
2002,Chaco,3.84e-06
2003,Chaco,0.0
2004,Chaco,5.47e-05
2005,Chaco,0.0
2006,Chaco,0.000235981
2007,Chaco,8.06e-05
2008,Chaco,0.0
2002,Chaco,0.000534999
2003,Chaco,0.0
2004,Chaco,0.000177257
2005,Chaco,0.001307669
2006,Chaco,0.002031135
2007,Chaco,0.005213933
2008,Chaco,0.007326995
2002,Other,0.034720093
2003,Other,0.06362992
2004,Other,0.053506957
2005,Other,0.080433321
2006,Other,0.0
2007,Other,0.0
2008,Other,0.033563123
2002,Cerrado,0.105334566
2003,Cerrado,0.137380367
2004,Cerrado,0.08159813
2005,Cerrado,0.037520384
2006,Cerrado,0.00190004
2007,Cerrado,0.0
2008,Cerrado,0.03492143
2002,Chaco,0.100758831
2003,Chaco,0.027845499
2004,Chaco,0.038042954
2005,Chaco,0.000813647
2006,Chaco,0.010799124
2007,Chaco,0.0
2008,Chaco,0.0
2002,Chaco,0.074044643
2003,Chaco,0.046423632
2004,Chaco,0.071953115
2005,Chaco,0.027708847
2006,Chaco,0.0
2007,Chaco,0.002464178
2008,Chaco,0.0
2002,Cerrado,0.004934593
2003,Cerrado,0.008216291
2004,Cerrado,0.024012704
2005,Cerrado,0.017345379
2006,Cerrado,0.0
2007,Cerrado,0.009402791
2008,Cerrado,0.01462751
2002,Cerrado,0.002267121
2003,Cerrado,0.023290125
2004,Cerrado,0.007392918
2005,Cerrado,0.008525833
2006,Cerrado,0.022284378
2007,Cerrado,0.0
2008,Cerrado,0.01450505
2002,Cerrado,0.079614537
2003,Cerrado,0.033018353
2004,Cerrado,0.00856671
2005,Cerrado,0.035252534
2006,Cerrado,0.0
2007,Cerrado,0.002610175
2008,Cerrado,0.001031933
2002,Cerrado,0.086418222
2003,Cerrado,0.087229931
2004,Cerrado,0.024566606
2005,Cerrado,0.00652766
2006,Cerrado,0.004810878
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.078562229
2003,Cerrado,0.10864433
2004,Cerrado,0.098631928
2005,Cerrado,0.052167249
2006,Cerrado,0.02166898
2007,Cerrado,5.24e-05
2008,Cerrado,0.012310453
2002,Cerrado,0.0112242
2003,Cerrado,0.022887664
2004,Cerrado,0.022790351
2005,Cerrado,0.054891743
2006,Cerrado,0.019230602
2007,Cerrado,0.000267061
2008,Cerrado,0.0
2002,Cerrado,0.038530693
2003,Cerrado,0.029425135
2004,Cerrado,0.005015893
2005,Cerrado,0.022503652
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.000276586
2002,Cerrado,0.018229655
2003,Cerrado,0.025362136
2004,Cerrado,0.01574643
2005,Cerrado,0.0
2006,Cerrado,0.0
2007,Cerrado,0.006485797
2008,Cerrado,0.003808781
2002,Cerrado,0.0
2003,Cerrado,0.0
2004,Cerrado,0.015273352
2005,Cerrado,0.005265271
2006,Cerrado,0.008770283
2007,Cerrado,0.013362314
2008,Cerrado,0.014023768
2002,Cerrado,0.0
2003,Cerrado,0.007063743
2004,Cerrado,0.0
2005,Cerrado,0.004963489
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.00216395
2002,Cerrado,0.011052351
2003,Cerrado,0.016447934
2004,Cerrado,0.002234185
2005,Cerrado,0.04029993
2006,Cerrado,0.012032993
2007,Cerrado,0.002885367
2008,Cerrado,0.00995982
2002,Cerrado,0.025284862
2003,Cerrado,0.031114139
2004,Cerrado,0.030050033
2005,Cerrado,0.015741709
2006,Cerrado,0.0
2007,Cerrado,0.004371673
2008,Cerrado,0.020415643
2002,Cerrado,0.0
2003,Cerrado,0.0
2004,Cerrado,0.000466685
2005,Cerrado,0.010333278
2006,Cerrado,0.003742677
2007,Cerrado,1.51e-05
2008,Cerrado,0.003820706
2002,Cerrado,0.0
2003,Cerrado,0.0094847
2004,Cerrado,0.004940427
2005,Cerrado,0.004191022
2006,Cerrado,0.014877891
2007,Cerrado,0.015803049
2008,Cerrado,0.002487653
2002,Cerrado,0.0
2003,Cerrado,0.000321371
2004,Cerrado,0.000561536
2005,Cerrado,0.0
2006,Cerrado,0.001809746
2007,Cerrado,0.001321669
2008,Cerrado,0.000727008
2002,Caatinga,0.030800503
2003,Caatinga,0.045854863
2004,Caatinga,0.024161765
2005,Caatinga,0.010851344
2006,Caatinga,0.0
2007,Caatinga,0.0
2008,Caatinga,0.054786285
2002,Caatinga,0.007395367
2003,Caatinga,0.013195895
2004,Caatinga,0.001129619
2005,Caatinga,0.000707459
2006,Caatinga,0.004092354
2007,Caatinga,0.0
2008,Caatinga,0.004542867
2002,Caatinga,0.025592913
2003,Caatinga,0.0
2004,Caatinga,0.015195878
2005,Caatinga,0.0
2006,Caatinga,0.081230025
2007,Caatinga,0.0
2008,Caatinga,0.0
2002,Caatinga,0.0
2003,Caatinga,0.0
2004,Caatinga,0.041016844
2005,Caatinga,0.0
2006,Caatinga,0.0
2007,Caatinga,0.0
2008,Caatinga,0.0
2002,Caatinga,0.00064334
2003,Caatinga,0.067776285
2004,Caatinga,0.0
2005,Caatinga,0.0
2006,Caatinga,0.024370479
2007,Caatinga,0.0
2008,Caatinga,0.010998391
2002,Atlantic Forest,0.0
2003,Atlantic Forest,0.024292025
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.0
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.0
2002,Amazon,0.001431719
2003,Amazon,0.000940213
2004,Amazon,0.0
2005,Amazon,0.001158559
2006,Amazon,0.000383196
2007,Amazon,0.0
2008,Amazon,0.000884483
2002,Amazon,0.001553751
2003,Amazon,0.0
2004,Amazon,0.036263385
2005,Amazon,0.01184842
2006,Amazon,0.039997533
2007,Amazon,0.010485293
2008,Amazon,0.0
2002,Other,0.0
2003,Other,0.0
2004,Other,0.003931678
2005,Other,0.001108758
2006,Other,0.005148144
2007,Other,0.009291814
2008,Other,0.000563291
2002,Other,0.001466089
2003,Other,0.0
2004,Other,0.0
2005,Other,0.0
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.000334207
2003,Other,0.0
2004,Other,0.0
2005,Other,0.001113861
2006,Other,0.002736256
2007,Other,0.0
2008,Other,0.002654746
2002,Amazon,0.0
2003,Amazon,0.000565079
2004,Amazon,0.0
2005,Amazon,0.010986356
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.0
2002,Amazon,0.0
2003,Amazon,0.002398212
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.0
2002,Amazon,0.0
2003,Amazon,0.0
2004,Amazon,0.006631214
2005,Amazon,0.0
2006,Amazon,0.001702658
2007,Amazon,0.015082245
2008,Amazon,0.002119395
2002,Amazon,0.001712073
2003,Amazon,0.000114575
2004,Amazon,0.045659987
2005,Amazon,0.004762997
2006,Amazon,0.0
2007,Amazon,0.044740759
2008,Amazon,0.005486849
2002,Chaco,0.0
2003,Chaco,0.021280325
2004,Chaco,0.00045761
2005,Chaco,0.0
2006,Chaco,0.001129932
2007,Chaco,0.0
2008,Chaco,0.0
2002,Chaco,0.120956945
2003,Chaco,0.071304177
2004,Chaco,0.032726265
2005,Chaco,0.012221925
2006,Chaco,0.000171242
2007,Chaco,0.0
2008,Chaco,0.028369097
2002,Cerrado,0.0
2003,Cerrado,0.002037682
2004,Cerrado,0.000314505
2005,Cerrado,0.0
2006,Cerrado,0.000142575
2007,Cerrado,0.000112535
2008,Cerrado,0.000578209
2002,Chaco,0.104354159
2003,Chaco,0.075548188
2004,Chaco,0.058422312
2005,Chaco,0.0
2006,Chaco,0.0
2007,Chaco,0.0
2008,Chaco,0.0
2002,Chaco,0.0
2003,Chaco,0.00689816
2004,Chaco,0.002446089
2005,Chaco,0.0
2006,Chaco,0.004754906
2007,Chaco,0.0
2008,Chaco,0.0
2002,Cerrado,0.015905212
2003,Cerrado,0.04190706
2004,Cerrado,0.058716934
2005,Cerrado,0.031721187
2006,Cerrado,0.029320588
2007,Cerrado,0.007898651
2008,Cerrado,0.020988621
2002,Cerrado,0.008671484
2003,Cerrado,0.008474077
2004,Cerrado,0.044782954
2005,Cerrado,0.054127792
2006,Cerrado,0.004575655
2007,Cerrado,0.015532597
2008,Cerrado,0.020739349
2002,Cerrado,0.001658686
2003,Cerrado,0.047458939
2004,Cerrado,0.043889916
2005,Cerrado,0.023918801
2006,Cerrado,0.012419918
2007,Cerrado,0.0
2008,Cerrado,0.010205123
2002,Cerrado,0.0
2003,Cerrado,0.006475185
2004,Cerrado,0.012294339
2005,Cerrado,0.015790196
2006,Cerrado,0.003092246
2007,Cerrado,0.001144546
2008,Cerrado,0.002340294
2002,Cerrado,0.012130194
2003,Cerrado,0.065410954
2004,Cerrado,0.075436311
2005,Cerrado,0.040499636
2006,Cerrado,0.007965792
2007,Cerrado,0.015138934
2008,Cerrado,0.024991695
2002,Cerrado,0.012608752
2003,Cerrado,0.049428937
2004,Cerrado,0.025410125
2005,Cerrado,0.021616667
2006,Cerrado,0.018349115
2007,Cerrado,0.008235902
2008,Cerrado,0.027591953
2002,Cerrado,0.018355231
2003,Cerrado,0.059370931
2004,Cerrado,0.008795906
2005,Cerrado,0.028846686
2006,Cerrado,0.010072204
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.043823997
2003,Cerrado,0.044340786
2004,Cerrado,0.050133541
2005,Cerrado,0.030614224
2006,Cerrado,0.029378261
2007,Cerrado,0.025590206
2008,Cerrado,0.017478904
2002,Cerrado,0.003700457
2003,Cerrado,0.041931874
2004,Cerrado,0.039184435
2005,Cerrado,0.021196485
2006,Cerrado,0.0
2007,Cerrado,0.014972059
2008,Cerrado,0.014356421
2002,Cerrado,0.0
2003,Cerrado,0.191679307
2004,Cerrado,0.081129006
2005,Cerrado,0.003619478
2006,Cerrado,0.0
2007,Cerrado,0.029906371
2008,Cerrado,0.0
2002,Cerrado,0.0
2003,Cerrado,0.003857502
2004,Cerrado,0.003842237
2005,Cerrado,0.006784528
2006,Cerrado,0.000180452
2007,Cerrado,0.003119293
2008,Cerrado,0.003299653
2002,Cerrado,0.011348704
2003,Cerrado,0.03005977
2004,Cerrado,0.0
2005,Cerrado,0.028199289
2006,Cerrado,0.020746727
2007,Cerrado,0.019092507
2008,Cerrado,0.011078616
2002,Cerrado,0.0
2003,Cerrado,0.002791116
2004,Cerrado,0.029865229
2005,Cerrado,0.073822669
2006,Cerrado,0.050567141
2007,Cerrado,0.087598315
2008,Cerrado,0.009857088
2002,Cerrado,0.000569972
2003,Cerrado,0.0
2004,Cerrado,0.0
2005,Cerrado,0.0
2006,Cerrado,0.002614239
2007,Cerrado,0.000397542
2008,Cerrado,0.002092676
2002,Caatinga,0.045476073
2003,Caatinga,0.01422804
2004,Caatinga,0.070966384
2005,Caatinga,0.0
2006,Caatinga,0.004706605
2007,Caatinga,0.0
2008,Caatinga,0.063797969
2002,Caatinga,0.013487251
2003,Caatinga,0.0
2004,Caatinga,0.04968456
2005,Caatinga,0.058576916
2006,Caatinga,0.0
2007,Caatinga,0.0
2008,Caatinga,0.048508996
2002,Caatinga,0.033636401
2003,Caatinga,0.023835932
2004,Caatinga,0.0
2005,Caatinga,0.0
2006,Caatinga,0.009295404
2007,Caatinga,0.031658761
2008,Caatinga,0.008308871
2002,Caatinga,0.012073836
2003,Caatinga,0.0
2004,Caatinga,0.0
2005,Caatinga,0.0
2006,Caatinga,0.024613524
2007,Caatinga,0.0
2008,Caatinga,0.085222102
2002,Atlantic Forest,0.050809681
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.0
2006,Atlantic Forest,0.066854998
2007,Atlantic Forest,0.026075606
2008,Atlantic Forest,0.0
2002,Atlantic Forest,0.009954718
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.066352924
2005,Atlantic Forest,0.0
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.004864995
2008,Atlantic Forest,0.0
2002,Other,0.001985898
2003,Other,0.00192843
2004,Other,0.001151422
2005,Other,0.0
2006,Other,0.00199606
2007,Other,0.0
2008,Other,0.00137575
2002,Amazon,0.008321322
2003,Amazon,0.002966004
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.010568968
2007,Amazon,0.0
2008,Amazon,0.0
2002,Other,0.000428891
2003,Other,0.0
2004,Other,0.0
2005,Other,0.001503771
2006,Other,0.000215582
2007,Other,0.0
2008,Other,0.0
2002,Other,0.001230514
2003,Other,0.001062578
2004,Other,0.0
2005,Other,0.000490388
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.001614292
2003,Other,0.0
2004,Other,0.0
2005,Other,0.0
2006,Other,0.0
2007,Other,0.002004527
2008,Other,0.001434049
2002,Other,0.000772424
2003,Other,0.0
2004,Other,0.002866179
2005,Other,0.0
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.000109125
2003,Other,0.0
2004,Other,0.0
2005,Other,0.003279349
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Amazon,0.000358669
2003,Amazon,0.001401035
2004,Amazon,0.0
2005,Amazon,0.004851566
2006,Amazon,0.011805594
2007,Amazon,0.001570724
2008,Amazon,0.000983588
2002,Chaco,4.75e-06
2003,Chaco,1.34e-05
2004,Chaco,0.000790107
2005,Chaco,0.000633603
2006,Chaco,0.0
2007,Chaco,8.17e-05
2008,Chaco,0.000182198
2002,Chaco,0.0
2003,Chaco,0.004492559
2004,Chaco,0.006117574
2005,Chaco,0.0
2006,Chaco,0.007649129
2007,Chaco,3.36e-05
2008,Chaco,0.0
2002,Chaco,0.002545205
2003,Chaco,0.00572409
2004,Chaco,0.006673279
2005,Chaco,0.024247778
2006,Chaco,0.013333776
2007,Chaco,0.0
2008,Chaco,0.004264748
2002,Cerrado,0.000220353
2003,Cerrado,0.01291648
2004,Cerrado,0.023759247
2005,Cerrado,0.030736027
2006,Cerrado,0.002847671
2007,Cerrado,0.0
2008,Cerrado,0.003391621
2002,Cerrado,0.006619006
2003,Cerrado,0.011661797
2004,Cerrado,0.005145577
2005,Cerrado,0.021714046
2006,Cerrado,0.01785044
2007,Cerrado,0.010948447
2008,Cerrado,0.0
2002,Cerrado,0.044230787
2003,Cerrado,0.101894766
2004,Cerrado,0.088016246
2005,Cerrado,0.058176569
2006,Cerrado,0.04728251
2007,Cerrado,0.013521026
2008,Cerrado,0.015604322
2002,Cerrado,0.051066198
2003,Cerrado,0.107225925
2004,Cerrado,0.060569739
2005,Cerrado,0.045411258
2006,Cerrado,0.014439947
2007,Cerrado,0.006287314
2008,Cerrado,0.001467511
2002,Cerrado,0.030228195
2003,Cerrado,0.050975123
2004,Cerrado,0.016828711
2005,Cerrado,0.060413297
2006,Cerrado,0.025974326
2007,Cerrado,0.010609969
2008,Cerrado,0.028344516
2002,Cerrado,0.001212228
2003,Cerrado,0.139522842
2004,Cerrado,0.018060096
2005,Cerrado,0.020249354
2006,Cerrado,0.011413292
2007,Cerrado,0.01583233
2008,Cerrado,0.0
2002,Cerrado,0.031151719
2003,Cerrado,0.067484927
2004,Cerrado,0.022046963
2005,Cerrado,0.081037411
2006,Cerrado,0.002101879
2007,Cerrado,0.005622538
2008,Cerrado,0.00430915
2002,Cerrado,0.040406242
2003,Cerrado,0.081846023
2004,Cerrado,0.058776407
2005,Cerrado,0.02607185
2006,Cerrado,0.009359866
2007,Cerrado,0.006462893
2008,Cerrado,0.0
2002,Cerrado,0.0
2003,Cerrado,0.000755827
2004,Cerrado,0.0
2005,Cerrado,0.010711631
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,0.003800582
2003,Cerrado,0.010060083
2004,Cerrado,0.001865407
2005,Cerrado,0.0
2006,Cerrado,0.005071654
2007,Cerrado,0.0
2008,Cerrado,0.003177141
2002,Cerrado,0.000560808
2003,Cerrado,0.064098002
2004,Cerrado,0.059277176
2005,Cerrado,0.012467663
2006,Cerrado,0.012636505
2007,Cerrado,0.000402837
2008,Cerrado,0.008201619
2002,Cerrado,0.019398099
2003,Cerrado,0.0
2004,Cerrado,0.035771553
2005,Cerrado,0.027292389
2006,Cerrado,0.01706786
2007,Cerrado,0.022265114
2008,Cerrado,0.020188312
2002,Cerrado,0.02143794
2003,Cerrado,0.037988966
2004,Cerrado,0.020209698
2005,Cerrado,0.048178591
2006,Cerrado,0.016898565
2007,Cerrado,0.013305141
2008,Cerrado,0.025055724
2002,Cerrado,0.001271355
2003,Cerrado,0.000225168
2004,Cerrado,0.002081223
2005,Cerrado,0.003358717
2006,Cerrado,0.003279612
2007,Cerrado,0.0
2008,Cerrado,0.003637079
2002,Cerrado,0.01701708
2003,Cerrado,0.021477128
2004,Cerrado,0.05660386
2005,Cerrado,0.035525736
2006,Cerrado,0.0
2007,Cerrado,0.007890731
2008,Cerrado,0.019426578
2002,Cerrado,0.035823132
2003,Cerrado,0.0
2004,Cerrado,0.014884759
2005,Cerrado,0.058657
2006,Cerrado,0.095301076
2007,Cerrado,0.076334305
2008,Cerrado,0.003300141
2002,Cerrado,0.0
2003,Cerrado,0.0
2004,Cerrado,0.000518933
2005,Cerrado,0.0
2006,Cerrado,0.002720792
2007,Cerrado,0.001351672
2008,Cerrado,0.0
2002,Cerrado,0.015810874
2003,Cerrado,0.0
2004,Cerrado,0.0
2005,Cerrado,0.006350522
2006,Cerrado,0.0
2007,Cerrado,0.009886808
2008,Cerrado,0.015601216
2002,Caatinga,0.00902055
2003,Caatinga,0.026535178
2004,Caatinga,0.046561811
2005,Caatinga,0.0
2006,Caatinga,0.036479309
2007,Caatinga,0.022140938
2008,Caatinga,0.0
2002,Caatinga,0.012342866
2003,Caatinga,0.047256938
2004,Caatinga,0.0
2005,Caatinga,0.059827661
2006,Caatinga,0.018070706
2007,Caatinga,0.0
2008,Caatinga,0.0
2002,Atlantic Forest,0.010071331
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.019166748
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.002950939
2002,Caatinga,0.009847976
2003,Caatinga,0.0
2004,Caatinga,0.033972671
2005,Caatinga,0.0
2006,Caatinga,0.014690821
2007,Caatinga,0.063234523
2008,Caatinga,0.0
2002,Caatinga,0.003192698
2003,Caatinga,0.0
2004,Caatinga,0.001394076
2005,Caatinga,0.026347349
2006,Caatinga,0.0
2007,Caatinga,0.048793269
2008,Caatinga,0.026470947
2002,Atlantic Forest,0.058159918
2003,Atlantic Forest,0.0
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.091873114
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.0
2002,Atlantic Forest,0.040620057
2003,Atlantic Forest,0.005767488
2004,Atlantic Forest,0.0
2005,Atlantic Forest,0.020421842
2006,Atlantic Forest,0.0
2007,Atlantic Forest,0.0
2008,Atlantic Forest,0.0
2002,Amazon,0.0
2003,Amazon,0.0
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.019552799
2007,Amazon,0.002373411
2008,Amazon,0.0
2002,Other,0.00037209
2003,Other,0.0
2004,Other,0.0
2005,Other,0.0
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.000181022
2003,Other,0.0
2004,Other,0.0
2005,Other,0.0
2006,Other,0.0
2007,Other,0.0
2008,Other,0.0
2002,Other,0.000230557
2003,Other,0.0
2004,Other,2.25e-05
2005,Other,0.0
2006,Other,0.000249153
2007,Other,0.0
2008,Other,0.0
2002,Amazon,0.001099204
2003,Amazon,0.0
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.001286757
2007,Amazon,0.0
2008,Amazon,0.0
2002,Amazon,0.016200007
2003,Amazon,0.048924908
2004,Amazon,0.0
2005,Amazon,0.056606746
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.0
2002,Amazon,0.0
2003,Amazon,0.014380752
2004,Amazon,0.0
2005,Amazon,0.010064491
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.0
2002,Amazon,0.000458522
2003,Amazon,0.0
2004,Amazon,0.0
2005,Amazon,0.005802203
2006,Amazon,0.0
2007,Amazon,0.0
2008,Amazon,0.00459512
2002,Amazon,0.199008133
2003,Amazon,0.104400984
2004,Amazon,0.022593072
2005,Amazon,0.032449027
2006,Amazon,0.0
2007,Amazon,0.000847523
2008,Amazon,0.0
2002,Cerrado,0.067309093
2003,Cerrado,0.092444365
2004,Cerrado,0.112165643
2005,Cerrado,0.077212903
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.0
2002,Cerrado,4.36e-05
2003,Cerrado,6.35e-05
2004,Cerrado,0.0
2005,Cerrado,0.0
2006,Cerrado,0.0
2007,Cerrado,8.29e-05
2008,Cerrado,5.62e-05
2002,Cerrado,0.008773979
2003,Cerrado,0.0922388
2004,Cerrado,0.101329918
2005,Cerrado,0.137303541
2006,Cerrado,0.020600407
2007,Cerrado,0.002077616
2008,Cerrado,0.010490525
2002,Cerrado,0.009024777
2003,Cerrado,0.090720658
2004,Cerrado,0.047958979
2005,Cerrado,0.061756837
2006,Cerrado,0.0
2007,Cerrado,0.0
2008,Cerrado,0.013690204
2002,Amazon,0.012237339
2003,Amazon,0.017240793
2004,Amazon,0.026420092
2005,Amazon,0.119578941
2006,Amazon,0.027263414
2007,Amazon,0.0
2008,Amazon,0.051448305
2002,Cerrado,0.094443471
2003,Cerrado,0.099990753
2004,Cerrado,0.047412963
2005,Cerrado,0.019106822
2006,Cerrado,0.018029585
2007,Cerrado,0.0
2008,Cerrado,0.004191505
2002,Amazon,0.021500532
2003,Amazon,0.09090725
2004,Amazon,0.117596345
2005,Amazon,0.265926936
2006,Amazon,0.031406932
2007,Amazon,0.005313321
2008,Amazon,0.004949255
2002,Amazon,0.0
2003,Amazon,0.0
2004,Amazon,0.0
2005,Amazon,0.031596681
2006,Amazon,0.0
2007,Amazon,0.008147542
2008,Amazon,0.010739826
2002,Amazon,0.000984985
2003,Amazon,0.0
2004,Amazon,0.0
2005,Amazon,0.0
2006,Amazon,0.000951526
2007,Amazon,0.009482663
2008,Amazon,0.066394091
2002,Amazon,0.113521543
2003,Amazon,0.049366393
2004,Amazon,0.030779866
2005,Amazon,0.011257043
2006,Amazon,0.020205857
2007,Amazon,0.002587449
2008,Amazon,0.0
2002,Amazon,0.042150765
2003,Amazon,0.093640974
2004,Amazon,0.082065135
2005,Amazon,0.051507873
2006,Amazon,0.018923585
2007,Amazon,0.0
2008,Amazon,0.011802731
2002,Cerrado,0.0
2003,Cerrado,0.004101633
2004,Cerrado,0.001104814
2005,Cerrado,0.001822301
2006,Cerrado,0.002594813
2007,Cerrado,0.005842196
