year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
"2011","ARGENTINA","AR","FORMOSA","AR-34014","FORMOSA","AR-34","240.2880427175293"
"2011","ARGENTINA","AR","FRAY JUSTO SANTA MARIA DE ORO","AR-22043","CHACO","AR-22","61.76467292755842"
"2011","ARGENTINA","AR","FRAY MAMERTO ESQUIU","AR-10063","CATAMARCA","AR-10","9.036558117439935"
"2011","ARGENTINA","AR","GENERAL ANGEL V. PENALOZA","AR-46056","LA RIOJA","AR-46","620.8371252581769"
"2011","ARGENTINA","AR","GENERAL BELGRANO","AR-22049","CHACO","AR-22","184.54511592128114"
"2011","ARGENTINA","AR","GENERAL BELGRANO","AR-46063","LA RIOJA","AR-46","557.5151685716476"
"2011","ARGENTINA","AR","GENERAL DONOVAN","AR-22056","CHACO","AR-22","1226.2377781060102"
"2011","ARGENTINA","AR","GENERAL GUEMES","AR-22063","CHACO","AR-22","5668.819418111882"
"2011","ARGENTINA","AR","GENERAL GUEMES","AR-66049","SALTA","AR-66","696.5586319057963"
"2011","ARGENTINA","AR","GENERAL JOSE DE SAN MARTIN","AR-66056","SALTA","AR-66","14929.190809924285"
"2011","ARGENTINA","AR","GENERAL JUAN F. QUIROGA","AR-46070","LA RIOJA","AR-46","106.9353986158967"
"2011","ARGENTINA","AR","GENERAL OBLIGADO","AR-82049","SANTA FE","AR-82","1112.2573951727036"
"2011","ARGENTINA","AR","GENERAL OCAMPO","AR-46084","LA RIOJA","AR-46","3925.669434335302"
"2011","ARGENTINA","AR","GENERAL SAN MARTIN","AR-46091","LA RIOJA","AR-46","2387.015637743882"
"2011","ARGENTINA","AR","GENERAL TABOADA","AR-86077","SANTIAGO DEL ESTERO","AR-86","3406.162404641333"
"2011","ARGENTINA","AR","GRANEROS","AR-90035","TUCUMAN","AR-90","1418.1580724556072"
"2011","ARGENTINA","AR","GUASAYAN","AR-86084","SANTIAGO DEL ESTERO","AR-86","1023.5333404432033"
"2011","ARGENTINA","AR","INDEPENDENCIA","AR-22070","CHACO","AR-22","437.30842804932126"
"2011","ARGENTINA","AR","ISCHILIN","AR-14049","CORDOBA","AR-14","819.1036350652575"
"2011","ARGENTINA","AR","JIMENEZ","AR-86091","SANTIAGO DEL ESTERO","AR-86","3511.7126434480147"
"2011","ARGENTINA","AR","JUAN B. ALBERDI","AR-90042","TUCUMAN","AR-90","13.918226187720018"
"2011","ARGENTINA","AR","JUAN F. IBARRA","AR-86098","SANTIAGO DEL ESTERO","AR-86","3564.8075858113525"
"2011","ARGENTINA","AR","JUNIN","AR-74049","SAN LUIS","AR-74","1384.2279067366148"
"2011","ARGENTINA","AR","LA CANDELARIA","AR-66084","SALTA","AR-66","191.5691917018563"
"2011","ARGENTINA","AR","LA COCHA","AR-90049","TUCUMAN","AR-90","93.05790035923322"
"2011","ARGENTINA","AR","LAISHI","AR-34021","FORMOSA","AR-34","694.9280969762921"
"2011","ARGENTINA","AR","LA PAZ","AR-10070","CATAMARCA","AR-10","1010.5769762003831"
"2011","ARGENTINA","AR","LA VINA","AR-66098","SALTA","AR-66","73.74725860167368"
"2011","ARGENTINA","AR","LEALES","AR-90056","TUCUMAN","AR-90","1149.8022823731399"
"2011","ARGENTINA","AR","LIBERTAD","AR-22077","CHACO","AR-22","226.30985856298724"
"2011","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-22084","CHACO","AR-22","5046.313913721285"
"2011","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-74063","SAN LUIS","AR-74","74.036144700325"
"2011","ARGENTINA","AR","LORETO","AR-86105","SANTIAGO DEL ESTERO","AR-86","717.3213378234528"
"2011","ARGENTINA","AR","MAIPU","AR-22091","CHACO","AR-22","2405.252952715462"
"2011","ARGENTINA","AR","MATACOS","AR-34028","FORMOSA","AR-34","261.92112470806813"
"2011","ARGENTINA","AR","MAYOR LUIS J. FONTANA","AR-22098","CHACO","AR-22","721.5546585427196"
"2011","ARGENTINA","AR","METAN","AR-66112","SALTA","AR-66","5698.556865194789"
"2011","ARGENTINA","AR","MINAS","AR-14070","CORDOBA","AR-14","1701.486576338083"
"2011","ARGENTINA","AR","MITRE","AR-86112","SANTIAGO DEL ESTERO","AR-86","183.88106236142272"
"2011","ARGENTINA","AR","MORENO","AR-86119","SANTIAGO DEL ESTERO","AR-86","17573.367220523953"
"2011","ARGENTINA","AR","O'HIGGINS","AR-22112","CHACO","AR-22","499.92884970377474"
"2011","ARGENTINA","AR","OJO DE AGUA","AR-86126","SANTIAGO DEL ESTERO","AR-86","1198.0531374879035"
"2011","ARGENTINA","AR","ORAN","AR-66126","SALTA","AR-66","11954.387387343046"
"2011","ARGENTINA","AR","PALPALA","AR-38042","JUJUY","AR-38","16.174565389752388"
"2011","ARGENTINA","AR","PATINO","AR-34035","FORMOSA","AR-34","22617.179546265776"
"2011","ARGENTINA","AR","PELLEGRINI","AR-86133","SANTIAGO DEL ESTERO","AR-86","10401.819301561834"
"2011","ARGENTINA","AR","PILAGAS","AR-34042","FORMOSA","AR-34","255.5657318532467"
"2011","ARGENTINA","AR","PILCOMAYO","AR-34049","FORMOSA","AR-34","112.84087959676981"
"2011","ARGENTINA","AR","PIRANE","AR-34056","FORMOSA","AR-34","5735.0620673889625"
"2011","ARGENTINA","AR","POCHO","AR-14077","CORDOBA","AR-14","895.3561429074582"
"2011","ARGENTINA","AR","PRESIDENCIA DE LA PLAZA","AR-22119","CHACO","AR-22","3076.44810245487"
"2011","ARGENTINA","AR","PUNILLA","AR-14091","CORDOBA","AR-14","42.622089728713036"
"2011","ARGENTINA","AR","QUEBRACHOS","AR-86140","SANTIAGO DEL ESTERO","AR-86","1016.2633055143203"
"2011","ARGENTINA","AR","QUITILIPI","AR-22133","CHACO","AR-22","401.4734339062197"
"2011","ARGENTINA","AR","RAMON LISTA","AR-34063","FORMOSA","AR-34","3574.344488374889"
"2011","ARGENTINA","AR","RIO HONDO","AR-86147","SANTIAGO DEL ESTERO","AR-86","1177.2769705862393"
"2011","ARGENTINA","AR","RIO SECO","AR-14112","CORDOBA","AR-14","1706.597218051728"
"2011","ARGENTINA","AR","RIVADAVIA","AR-66133","SALTA","AR-66","1979.0669876679485"
"2011","ARGENTINA","AR","RIVADAVIA","AR-86154","SANTIAGO DEL ESTERO","AR-86","303.3131152689457"
"2011","ARGENTINA","AR","ROBLES","AR-86161","SANTIAGO DEL ESTERO","AR-86","534.8022656026717"
"2011","ARGENTINA","AR","ROSARIO DE LA FRONTERA","AR-66140","SALTA","AR-66","2796.444300647547"
"2011","ARGENTINA","AR","ROSARIO VERA PENALOZA","AR-46112","LA RIOJA","AR-46","1045.764404414302"
"2011","ARGENTINA","AR","SALAVINA","AR-86168","SANTIAGO DEL ESTERO","AR-86","506.4956431463361"
"2011","ARGENTINA","AR","SAN ALBERTO","AR-14126","CORDOBA","AR-14","292.2366562433979"
"2011","ARGENTINA","AR","SAN COSME","AR-18133","CORRIENTES","AR-18","123.06460728694995"
"2011","ARGENTINA","AR","SAN FERNANDO","AR-22140","CHACO","AR-22","2328.047021508509"
"2011","ARGENTINA","AR","SAN JAVIER","AR-14133","CORDOBA","AR-14","330.3269571044866"
"2011","ARGENTINA","AR","SAN JUSTO","AR-82112","SANTA FE","AR-82","1646.11487186256"
"2011","ARGENTINA","AR","SAN LORENZO","AR-22147","CHACO","AR-22","514.7966215779676"
"2011","ARGENTINA","AR","SAN MARTIN","AR-86175","SANTIAGO DEL ESTERO","AR-86","1096.2438584705485"
"2011","ARGENTINA","AR","SAN PEDRO","AR-38063","JUJUY","AR-38","1413.0957121562724"
"2011","ARGENTINA","AR","SANTA ROSA","AR-10098","CATAMARCA","AR-10","842.8558038129236"
"2011","ARGENTINA","AR","SARGENTO CABRAL","AR-22154","CHACO","AR-22","2569.1999163808496"
"2011","ARGENTINA","AR","SARMIENTO","AR-86182","SANTIAGO DEL ESTERO","AR-86","1101.2823367523504"
"2011","ARGENTINA","AR","SILIPICA","AR-86189","SANTIAGO DEL ESTERO","AR-86","171.20375480266176"
"2011","ARGENTINA","AR","SIMOCA","AR-90091","TUCUMAN","AR-90","670.0909242889168"
"2011","ARGENTINA","AR","SOBREMONTE","AR-14154","CORDOBA","AR-14","554.2577973446133"
"2011","ARGENTINA","AR","TAPENAGA","AR-22161","CHACO","AR-22","1100.5460578720358"
"2011","ARGENTINA","AR","TRANCAS","AR-90112","TUCUMAN","AR-90","111.65239350541549"
"2011","ARGENTINA","AR","TULUMBA","AR-14175","CORDOBA","AR-14","1092.674319617275"
"2011","ARGENTINA","AR","VALLE VIEJO","AR-10112","CATAMARCA","AR-10","52.28577210009098"
"2011","ARGENTINA","AR","VERA","AR-82133","SANTA FE","AR-82","7464.357100240214"
"2012","ARGENTINA","AR","12 DE OCTUBRE","AR-22036","CHACO","AR-22","255.358030298586"
"2012","ARGENTINA","AR","1º DE MAYO","AR-22126","CHACO","AR-22","285.2085727977402"
"2012","ARGENTINA","AR","25 DE MAYO","AR-22168","CHACO","AR-22","88.23901052144812"
"2012","ARGENTINA","AR","2 DE ABRIL","AR-22039","CHACO","AR-22","132.11594236387924"
"2012","ARGENTINA","AR","9 DE JULIO","AR-22105","CHACO","AR-22","637.1545107105784"
"2012","ARGENTINA","AR","9 DE JULIO","AR-82077","SANTA FE","AR-82","2033.9242298693634"
"2012","ARGENTINA","AR","AGUIRRE","AR-86007","SANTIAGO DEL ESTERO","AR-86","628.2636588292671"
"2012","ARGENTINA","AR","ALBERDI","AR-86014","SANTIAGO DEL ESTERO","AR-86","9030.90045614935"
"2012","ARGENTINA","AR","ALMIRANTE BROWN","AR-22007","CHACO","AR-22","23588.871697412727"
"2012","ARGENTINA","AR","AMBATO","AR-10007","CATAMARCA","AR-10","10.533122435212135"
"2012","ARGENTINA","AR","ANCASTI","AR-10014","CATAMARCA","AR-10","22.14244625173947"
"2012","ARGENTINA","AR","ANTA","AR-66007","SALTA","AR-66","23341.81394262393"
"2012","ARGENTINA","AR","ATAMISQUI","AR-86021","SANTIAGO DEL ESTERO","AR-86","116.71937379886707"
"2012","ARGENTINA","AR","AVELLANEDA","AR-86028","SANTIAGO DEL ESTERO","AR-86","1809.0334739144525"
"2012","ARGENTINA","AR","AYACUCHO","AR-74007","SAN LUIS","AR-74","1126.9573733779437"
"2012","ARGENTINA","AR","BANDA","AR-86035","SANTIAGO DEL ESTERO","AR-86","3415.734261796054"
"2012","ARGENTINA","AR","BELGRANO","AR-74014","SAN LUIS","AR-74","1648.1759518230663"
"2012","ARGENTINA","AR","BELGRANO","AR-86042","SANTIAGO DEL ESTERO","AR-86","858.4091744198228"
"2012","ARGENTINA","AR","BERMEJO","AR-22014","CHACO","AR-22","104.14183465549175"
"2012","ARGENTINA","AR","BERMEJO","AR-34007","FORMOSA","AR-34","7867.863540586538"
"2012","ARGENTINA","AR","CALAMUCHITA","AR-14007","CORDOBA","AR-14","379.06559823435896"
"2012","ARGENTINA","AR","CAPAYAN","AR-10042","CATAMARCA","AR-10","83.39718827517594"
"2012","ARGENTINA","AR","CAPITAL","AR-10049","CATAMARCA","AR-10","30.186764732003212"
"2012","ARGENTINA","AR","CAPITAL","AR-18021","CORRIENTES","AR-18","49.11275902720644"
"2012","ARGENTINA","AR","CAPITAL","AR-46014","LA RIOJA","AR-46","1012.0054785842989"
"2012","ARGENTINA","AR","CAPITAL","AR-86049","SANTIAGO DEL ESTERO","AR-86","1360.771469255551"
"2012","ARGENTINA","AR","CERRILLOS","AR-66035","SALTA","AR-66","50.66211213668187"
"2012","ARGENTINA","AR","CHACABUCO","AR-22028","CHACO","AR-22","342.1028483866476"
"2012","ARGENTINA","AR","CHACABUCO","AR-74028","SAN LUIS","AR-74","337.7169265896082"
"2012","ARGENTINA","AR","CHAMICAL","AR-46035","LA RIOJA","AR-46","154.13696298748255"
"2012","ARGENTINA","AR","CHOYA","AR-86063","SANTIAGO DEL ESTERO","AR-86","3216.2291115541666"
"2012","ARGENTINA","AR","COMANDANTE FERNANDEZ","AR-22021","CHACO","AR-22","310.1664716832778"
"2012","ARGENTINA","AR","COPO","AR-86056","SANTIAGO DEL ESTERO","AR-86","2990.4528190826095"
"2012","ARGENTINA","AR","CRUZ ALTA","AR-90014","TUCUMAN","AR-90","355.08246589548446"
"2012","ARGENTINA","AR","CRUZ DEL EJE","AR-14028","CORDOBA","AR-14","604.1593711156179"
"2012","ARGENTINA","AR","EL ALTO","AR-10056","CATAMARCA","AR-10","97.47435573722218"
"2012","ARGENTINA","AR","FIGUEROA","AR-86070","SANTIAGO DEL ESTERO","AR-86","2440.263783950344"
"2012","ARGENTINA","AR","FORMOSA","AR-34014","FORMOSA","AR-34","452.7982594503492"
"2012","ARGENTINA","AR","FRAY JUSTO SANTA MARIA DE ORO","AR-22043","CHACO","AR-22","114.21582645922899"
"2012","ARGENTINA","AR","FRAY MAMERTO ESQUIU","AR-10063","CATAMARCA","AR-10","0.5520819425582886"
"2012","ARGENTINA","AR","GENERAL ANGEL V. PENALOZA","AR-46056","LA RIOJA","AR-46","152.85175804793835"
"2012","ARGENTINA","AR","GENERAL BELGRANO","AR-22049","CHACO","AR-22","254.6747953953404"
"2012","ARGENTINA","AR","GENERAL BELGRANO","AR-46063","LA RIOJA","AR-46","143.20238989582833"
"2012","ARGENTINA","AR","GENERAL DONOVAN","AR-22056","CHACO","AR-22","623.3663802326602"
"2012","ARGENTINA","AR","GENERAL GUEMES","AR-22063","CHACO","AR-22","5502.8692953200025"
"2012","ARGENTINA","AR","GENERAL GUEMES","AR-66049","SALTA","AR-66","1208.6286252523753"
"2012","ARGENTINA","AR","GENERAL JOSE DE SAN MARTIN","AR-66056","SALTA","AR-66","11803.941543225945"
"2012","ARGENTINA","AR","GENERAL JUAN F. QUIROGA","AR-46070","LA RIOJA","AR-46","169.8569427728653"
"2012","ARGENTINA","AR","GENERAL OBLIGADO","AR-82049","SANTA FE","AR-82","448.6108655223075"
"2012","ARGENTINA","AR","GENERAL OCAMPO","AR-46084","LA RIOJA","AR-46","349.84606215480494"
"2012","ARGENTINA","AR","GENERAL SAN MARTIN","AR-46091","LA RIOJA","AR-46","1527.2810715663081"
"2012","ARGENTINA","AR","GENERAL TABOADA","AR-86077","SANTIAGO DEL ESTERO","AR-86","2664.5995171381564"
"2012","ARGENTINA","AR","GRANEROS","AR-90035","TUCUMAN","AR-90","1703.2478003844035"
"2012","ARGENTINA","AR","GUASAYAN","AR-86084","SANTIAGO DEL ESTERO","AR-86","2861.39005029856"
"2012","ARGENTINA","AR","INDEPENDENCIA","AR-22070","CHACO","AR-22","1349.244691040966"
"2012","ARGENTINA","AR","ISCHILIN","AR-14049","CORDOBA","AR-14","803.4034790238914"
"2012","ARGENTINA","AR","JIMENEZ","AR-86091","SANTIAGO DEL ESTERO","AR-86","4426.780930799538"
"2012","ARGENTINA","AR","JUAN B. ALBERDI","AR-90042","TUCUMAN","AR-90","10.173690989613533"
"2012","ARGENTINA","AR","JUAN F. IBARRA","AR-86098","SANTIAGO DEL ESTERO","AR-86","6357.0066923147315"
"2012","ARGENTINA","AR","JUNIN","AR-74049","SAN LUIS","AR-74","1773.3017666116357"
"2012","ARGENTINA","AR","LA CANDELARIA","AR-66084","SALTA","AR-66","225.1768263503909"
"2012","ARGENTINA","AR","LA COCHA","AR-90049","TUCUMAN","AR-90","48.86361008154995"
"2012","ARGENTINA","AR","LAISHI","AR-34021","FORMOSA","AR-34","276.0947074948865"
"2012","ARGENTINA","AR","LA PAZ","AR-10070","CATAMARCA","AR-10","3655.315438868631"
"2012","ARGENTINA","AR","LA VINA","AR-66098","SALTA","AR-66","303.37148010686917"
"2012","ARGENTINA","AR","LEALES","AR-90056","TUCUMAN","AR-90","1782.0008024608387"
"2012","ARGENTINA","AR","LIBERTAD","AR-22077","CHACO","AR-22","41.717230735397806"
"2012","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-22084","CHACO","AR-22","397.40408539988243"
"2012","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-74063","SAN LUIS","AR-74","38.45468965917826"
"2012","ARGENTINA","AR","LORETO","AR-86105","SANTIAGO DEL ESTERO","AR-86","651.8625407594385"
"2012","ARGENTINA","AR","MAIPU","AR-22091","CHACO","AR-22","2444.054769806389"
"2012","ARGENTINA","AR","MATACOS","AR-34028","FORMOSA","AR-34","586.3525108320164"
"2012","ARGENTINA","AR","MAYOR LUIS J. FONTANA","AR-22098","CHACO","AR-22","237.5929210539542"
"2012","ARGENTINA","AR","METAN","AR-66112","SALTA","AR-66","4590.695435449481"
"2012","ARGENTINA","AR","MINAS","AR-14070","CORDOBA","AR-14","389.11036877687656"
"2012","ARGENTINA","AR","MITRE","AR-86112","SANTIAGO DEL ESTERO","AR-86","718.5528318146864"
"2012","ARGENTINA","AR","MORENO","AR-86119","SANTIAGO DEL ESTERO","AR-86","17001.69701712038"
"2012","ARGENTINA","AR","O'HIGGINS","AR-22112","CHACO","AR-22","206.64051749878655"
"2012","ARGENTINA","AR","OJO DE AGUA","AR-86126","SANTIAGO DEL ESTERO","AR-86","907.1683197825271"
"2012","ARGENTINA","AR","ORAN","AR-66126","SALTA","AR-66","14875.989473838434"
"2012","ARGENTINA","AR","PALPALA","AR-38042","JUJUY","AR-38","144.2903016731143"
"2012","ARGENTINA","AR","PATINO","AR-34035","FORMOSA","AR-34","27551.507001815386"
"2012","ARGENTINA","AR","PELLEGRINI","AR-86133","SANTIAGO DEL ESTERO","AR-86","4649.401866948283"
"2012","ARGENTINA","AR","PILAGAS","AR-34042","FORMOSA","AR-34","257.1513249900411"
"2012","ARGENTINA","AR","PILCOMAYO","AR-34049","FORMOSA","AR-34","245.66455740522522"
"2012","ARGENTINA","AR","PIRANE","AR-34056","FORMOSA","AR-34","3346.600109783224"
"2012","ARGENTINA","AR","POCHO","AR-14077","CORDOBA","AR-14","294.087336063385"
"2012","ARGENTINA","AR","PRESIDENCIA DE LA PLAZA","AR-22119","CHACO","AR-22","543.0231736374836"
"2012","ARGENTINA","AR","PUNILLA","AR-14091","CORDOBA","AR-14","28.715171535079385"
"2012","ARGENTINA","AR","QUEBRACHOS","AR-86140","SANTIAGO DEL ESTERO","AR-86","997.4356443007204"
"2012","ARGENTINA","AR","QUITILIPI","AR-22133","CHACO","AR-22","99.25829212861316"
"2012","ARGENTINA","AR","RAMON LISTA","AR-34063","FORMOSA","AR-34","1945.6559528415403"
"2012","ARGENTINA","AR","RIO HONDO","AR-86147","SANTIAGO DEL ESTERO","AR-86","1059.4100218041272"
"2012","ARGENTINA","AR","RIO SECO","AR-14112","CORDOBA","AR-14","1221.0444486906715"
"2012","ARGENTINA","AR","RIVADAVIA","AR-66133","SALTA","AR-66","6726.373945394129"
"2012","ARGENTINA","AR","RIVADAVIA","AR-86154","SANTIAGO DEL ESTERO","AR-86","361.0184562724887"
"2012","ARGENTINA","AR","ROBLES","AR-86161","SANTIAGO DEL ESTERO","AR-86","494.4008729189634"
"2012","ARGENTINA","AR","ROSARIO DE LA FRONTERA","AR-66140","SALTA","AR-66","5411.057779699856"
"2012","ARGENTINA","AR","ROSARIO VERA PENALOZA","AR-46112","LA RIOJA","AR-46","1390.2581012901137"
"2012","ARGENTINA","AR","SALAVINA","AR-86168","SANTIAGO DEL ESTERO","AR-86","1430.0052913796376"
"2012","ARGENTINA","AR","SAN ALBERTO","AR-14126","CORDOBA","AR-14","122.22978919744492"
"2012","ARGENTINA","AR","SAN COSME","AR-18133","CORRIENTES","AR-18","81.88340445903"
"2012","ARGENTINA","AR","SAN FERNANDO","AR-22140","CHACO","AR-22","87.32235013693571"
"2012","ARGENTINA","AR","SAN JAVIER","AR-14133","CORDOBA","AR-14","137.67017270624638"
"2012","ARGENTINA","AR","SAN JUSTO","AR-82112","SANTA FE","AR-82","500.8299080216709"
"2012","ARGENTINA","AR","SAN LORENZO","AR-22147","CHACO","AR-22","123.40226459643421"
"2012","ARGENTINA","AR","SAN MARTIN","AR-86175","SANTIAGO DEL ESTERO","AR-86","868.2722179168871"
"2012","ARGENTINA","AR","SAN PEDRO","AR-38063","JUJUY","AR-38","873.3201862549081"
"2012","ARGENTINA","AR","SANTA ROSA","AR-10098","CATAMARCA","AR-10","786.5799785959662"
"2012","ARGENTINA","AR","SARGENTO CABRAL","AR-22154","CHACO","AR-22","686.5292940154088"
"2012","ARGENTINA","AR","SARMIENTO","AR-86182","SANTIAGO DEL ESTERO","AR-86","1082.4674653000397"
"2012","ARGENTINA","AR","SILIPICA","AR-86189","SANTIAGO DEL ESTERO","AR-86","948.2756597469543"
"2012","ARGENTINA","AR","SIMOCA","AR-90091","TUCUMAN","AR-90","892.9583569441648"
"2012","ARGENTINA","AR","SOBREMONTE","AR-14154","CORDOBA","AR-14","170.41479813158512"
"2012","ARGENTINA","AR","TAPENAGA","AR-22161","CHACO","AR-22","56.10365805038634"
"2012","ARGENTINA","AR","TRANCAS","AR-90112","TUCUMAN","AR-90","609.8598046153784"
"2012","ARGENTINA","AR","TULUMBA","AR-14175","CORDOBA","AR-14","358.02471359041976"
"2012","ARGENTINA","AR","VALLE VIEJO","AR-10112","CATAMARCA","AR-10","5.041706696152687"
"2012","ARGENTINA","AR","VERA","AR-82133","SANTA FE","AR-82","2326.211960323155"
"2013","ARGENTINA","AR","12 DE OCTUBRE","AR-22036","CHACO","AR-22","363.2608178740915"
"2013","ARGENTINA","AR","1º DE MAYO","AR-22126","CHACO","AR-22","79.21836940798104"
"2013","ARGENTINA","AR","25 DE MAYO","AR-22168","CHACO","AR-22","79.2165790562244"
"2013","ARGENTINA","AR","2 DE ABRIL","AR-22039","CHACO","AR-22","89.69286457449198"
"2013","ARGENTINA","AR","9 DE JULIO","AR-22105","CHACO","AR-22","596.8956700047443"
"2013","ARGENTINA","AR","9 DE JULIO","AR-82077","SANTA FE","AR-82","1276.1862100967005"
"2013","ARGENTINA","AR","AGUIRRE","AR-86007","SANTIAGO DEL ESTERO","AR-86","1185.088323586478"
"2013","ARGENTINA","AR","ALBERDI","AR-86014","SANTIAGO DEL ESTERO","AR-86","13147.305398927892"
"2013","ARGENTINA","AR","ALMIRANTE BROWN","AR-22007","CHACO","AR-22","10873.590905747753"
"2013","ARGENTINA","AR","AMBATO","AR-10007","CATAMARCA","AR-10","8.149719626821724"
"2013","ARGENTINA","AR","ANCASTI","AR-10014","CATAMARCA","AR-10","4.206546377492886"
"2013","ARGENTINA","AR","ANTA","AR-66007","SALTA","AR-66","13565.440871334747"
"2013","ARGENTINA","AR","ATAMISQUI","AR-86021","SANTIAGO DEL ESTERO","AR-86","46.569441206753254"
"2013","ARGENTINA","AR","AVELLANEDA","AR-86028","SANTIAGO DEL ESTERO","AR-86","418.63195532618784"
"2013","ARGENTINA","AR","AYACUCHO","AR-74007","SAN LUIS","AR-74","525.0279487520456"
"2013","ARGENTINA","AR","BANDA","AR-86035","SANTIAGO DEL ESTERO","AR-86","1060.5524281046846"
"2013","ARGENTINA","AR","BELGRANO","AR-74014","SAN LUIS","AR-74","851.6391473710537"
"2013","ARGENTINA","AR","BELGRANO","AR-86042","SANTIAGO DEL ESTERO","AR-86","774.6907828633982"
"2013","ARGENTINA","AR","BERMEJO","AR-22014","CHACO","AR-22","159.89254628901972"
"2013","ARGENTINA","AR","BERMEJO","AR-34007","FORMOSA","AR-34","4963.4948920311"
"2013","ARGENTINA","AR","CALAMUCHITA","AR-14007","CORDOBA","AR-14","261.9199744388461"
"2013","ARGENTINA","AR","CAPAYAN","AR-10042","CATAMARCA","AR-10","40.85565681755543"
"2013","ARGENTINA","AR","CAPITAL","AR-10049","CATAMARCA","AR-10","67.61808092147112"
"2013","ARGENTINA","AR","CAPITAL","AR-18021","CORRIENTES","AR-18","23.286830216646194"
"2013","ARGENTINA","AR","CAPITAL","AR-46014","LA RIOJA","AR-46","457.21042990965003"
"2013","ARGENTINA","AR","CAPITAL","AR-86049","SANTIAGO DEL ESTERO","AR-86","206.89763899322818"
"2013","ARGENTINA","AR","CERRILLOS","AR-66035","SALTA","AR-66","59.94199862486007"
"2013","ARGENTINA","AR","CHACABUCO","AR-22028","CHACO","AR-22","517.9233371377576"
"2013","ARGENTINA","AR","CHACABUCO","AR-74028","SAN LUIS","AR-74","98.97464050352573"
"2013","ARGENTINA","AR","CHAMICAL","AR-46035","LA RIOJA","AR-46","29.958175145089626"
"2013","ARGENTINA","AR","CHOYA","AR-86063","SANTIAGO DEL ESTERO","AR-86","2190.741337200269"
"2013","ARGENTINA","AR","COMANDANTE FERNANDEZ","AR-22021","CHACO","AR-22","210.43112536773964"
"2013","ARGENTINA","AR","COPO","AR-86056","SANTIAGO DEL ESTERO","AR-86","4934.679945885168"
"2013","ARGENTINA","AR","CRUZ ALTA","AR-90014","TUCUMAN","AR-90","57.40938246594925"
"2013","ARGENTINA","AR","CRUZ DEL EJE","AR-14028","CORDOBA","AR-14","931.7609360622132"
"2013","ARGENTINA","AR","EL ALTO","AR-10056","CATAMARCA","AR-10","52.68838384233269"
"2013","ARGENTINA","AR","FIGUEROA","AR-86070","SANTIAGO DEL ESTERO","AR-86","371.89244813819727"
"2013","ARGENTINA","AR","FORMOSA","AR-34014","FORMOSA","AR-34","144.8109943717718"
"2013","ARGENTINA","AR","FRAY JUSTO SANTA MARIA DE ORO","AR-22043","CHACO","AR-22","15.540335521101952"
"2013","ARGENTINA","AR","FRAY MAMERTO ESQUIU","AR-10063","CATAMARCA","AR-10","4.022493399679661"
"2013","ARGENTINA","AR","GENERAL ANGEL V. PENALOZA","AR-46056","LA RIOJA","AR-46","46.57626837491989"
"2013","ARGENTINA","AR","GENERAL BELGRANO","AR-22049","CHACO","AR-22","222.91950812526778"
"2013","ARGENTINA","AR","GENERAL BELGRANO","AR-46063","LA RIOJA","AR-46","47.13792186975479"
"2013","ARGENTINA","AR","GENERAL DONOVAN","AR-22056","CHACO","AR-22","106.0676593631506"
"2013","ARGENTINA","AR","GENERAL GUEMES","AR-22063","CHACO","AR-22","3340.0154924171234"
"2013","ARGENTINA","AR","GENERAL GUEMES","AR-66049","SALTA","AR-66","1167.0241092270203"
"2013","ARGENTINA","AR","GENERAL JOSE DE SAN MARTIN","AR-66056","SALTA","AR-66","11840.949295910552"
"2013","ARGENTINA","AR","GENERAL JUAN F. QUIROGA","AR-46070","LA RIOJA","AR-46","125.60239009950676"
"2013","ARGENTINA","AR","GENERAL OBLIGADO","AR-82049","SANTA FE","AR-82","993.123975024124"
"2013","ARGENTINA","AR","GENERAL OCAMPO","AR-46084","LA RIOJA","AR-46","14.532513439655304"
"2013","ARGENTINA","AR","GENERAL SAN MARTIN","AR-46091","LA RIOJA","AR-46","399.7457544508518"
"2013","ARGENTINA","AR","GENERAL TABOADA","AR-86077","SANTIAGO DEL ESTERO","AR-86","3681.5438592341598"
"2013","ARGENTINA","AR","GRANEROS","AR-90035","TUCUMAN","AR-90","1133.4615414225295"
"2013","ARGENTINA","AR","GUASAYAN","AR-86084","SANTIAGO DEL ESTERO","AR-86","670.1610357529393"
"2013","ARGENTINA","AR","INDEPENDENCIA","AR-22070","CHACO","AR-22","461.605727973931"
"2013","ARGENTINA","AR","ISCHILIN","AR-14049","CORDOBA","AR-14","785.596339692"
"2013","ARGENTINA","AR","JIMENEZ","AR-86091","SANTIAGO DEL ESTERO","AR-86","1810.900640052411"
"2013","ARGENTINA","AR","JUAN B. ALBERDI","AR-90042","TUCUMAN","AR-90","38.767211217740005"
"2013","ARGENTINA","AR","JUAN F. IBARRA","AR-86098","SANTIAGO DEL ESTERO","AR-86","3971.5184470080276"
"2013","ARGENTINA","AR","JUNIN","AR-74049","SAN LUIS","AR-74","932.3216166868806"
